
1,0,0,0,25,25,0
122,75,25,75,50,75,0,100,25,50,25
123,75,50,75,75,75,25,100,50,50,50
124,75,75,75,100,75,50,100,75,50,75
125,75,100,75,125,75,75,50,100
126,75,125,75,150,75,100,50,125
127,75,150,75,175,75,125,50,150
128,75,175,75,200,75,150,50,175
129,75,200,75,225,75,175,100,200,50,200
130,75,225,75,250,75,200,100,225,50,225
131,75,250,75,275,75,225,100,250,50,250
132,75,275,75,300,75,250,100,275,50,275
133,75,300,75,325,75,275,100,300,50,300
134,75,325,75,350,75,300,100,325,50,325
135,75,350,75,375,75,325,100,350,50,350
136,75,375,75,400,75,350,100,375,50,375
137,75,400,75,425,75,375,100,400,50,400
138,75,425,75,450,75,400,100,425,50,425
139,75,450,75,475,75,425,100,450,50,450
140,75,475,75,500,75,450,100,475,50,475
141,75,500,75,525,75,475,100,500,50,500
142,75,525,75,550,75,500,100,525,50,525
143,75,550,75,575,75,525,100,550,50,550
144,75,575,75,600,75,550,100,575,50,575
145,75,600,75,625,75,575,100,600,50,600
146,75,625,75,650,75,600,100,625,50,625
147,75,650,75,675,75,625,100,650,50,650
148,75,675,75,700,75,650,100,675,50,675
149,75,700,75,725,75,675,100,700,50,700
150,75,725,75,750,75,700,100,725,50,725
151,75,750,75,775,75,725,100,750,50,750
152,75,775,75,800,75,750,100,775,50,775
153,75,800,75,825,75,775,100,800,50,800
154,75,825,75,850,75,800,100,825,50,825
155,75,850,75,875,75,825,100,850,50,850
156,75,875,75,900,75,850,100,875,50,875
157,75,900,75,925,75,875,100,900,50,900
158,75,925,75,950,75,900,100,925,50,925
159,75,950,75,975,75,925,100,950,50,950
160,75,975,75,1000,75,950,100,975,50,975
161,100,0,100,25,125,0,75,0
162,100,25,100,50,100,0,125,25,75,25
163,100,50,100,75,100,25,125,50,75,50
164,100,75,100,50,125,75,75,75
169,100,200,100,225,125,200,75,200
170,100,225,100,250,100,200,125,225,75,225
171,100,250,100,275,100,225,125,250,75,250
172,100,275,100,300,100,250,125,275,75,275
173,100,300,100,325,100,275,125,300,75,300
174,100,325,100,350,100,300,125,325,75,325
175,100,350,100,375,100,325,125,350,75,350
176,100,375,100,400,100,350,125,375,75,375
177,100,400,100,425,100,375,125,400,75,400
178,100,425,100,450,100,400,125,425,75,425
179,100,450,100,475,100,425,125,450,75,450
180,100,475,100,500,100,450,125,475,75,475
181,100,500,100,525,100,475,125,500,75,500
182,100,525,100,550,100,500,125,525,75,525
183,100,550,100,575,100,525,125,550,75,550
184,100,575,100,600,100,550,125,575,75,575
185,100,600,100,625,100,575,125,600,75,600
186,100,625,100,650,100,600,125,625,75,625
187,100,650,100,675,100,625,125,650,75,650
188,100,675,100,700,100,650,125,675,75,675
189,100,700,100,725,100,675,125,700,75,700
190,100,725,100,750,100,700,125,725,75,725
191,100,750,100,775,100,725,125,750,75,750
192,100,775,100,800,100,750,125,775,75,775
193,100,800,100,825,100,775,125,800,75,800
194,100,825,100,850,100,800,125,825,75,825
195,100,850,100,875,100,825,125,850,75,850
196,100,875,100,900,100,850,125,875,75,875
197,100,900,100,925,100,875,125,900,75,900
198,100,925,100,950,100,900,125,925,75,925
199,100,950,100,975,100,925,125,950,75,950
200,100,975,100,1000,100,950,125,975,75,975
201,125,0,125,25,150,0,100,0
202,125,25,125,50,125,0,150,25,100,25
203,125,50,125,75,125,25,150,50,100,50
204,125,75,125,100,125,50,150,75,100,75
205,125,100,125,125,125,75,150,100
206,125,125,125,150,125,100,150,125
207,125,150,125,175,125,125,150,150
208,125,175,125,200,125,150,150,175
209,125,200,125,225,125,175,150,200,100,200
210,125,225,125,250,125,200,150,225,100,225
211,125,250,125,275,125,225,150,250,100,250
212,125,275,125,300,125,250,150,275,100,275
213,125,300,125,325,125,275,150,300,100,300
214,125,325,125,350,125,300,150,325,100,325
215,125,350,125,375,125,325,150,350,100,350
216,125,375,125,400,125,350,150,375,100,375
217,125,400,125,425,125,375,150,400,100,400
218,125,425,125,450,125,400,150,425,100,425
219,125,450,125,475,125,425,150,450,100,450
220,125,475,125,500,125,450,150,475,100,475
221,125,500,125,525,125,475,150,500,100,500
222,125,525,125,550,125,500,150,525,100,525
223,125,550,125,575,125,525,150,550,100,550
224,125,575,125,600,125,550,150,575,100,575
225,125,600,125,625,125,575,150,600,100,600
226,125,625,125,650,125,600,150,625,100,625
227,125,650,125,675,125,625,150,650,100,650
228,125,675,125,700,125,650,150,675,100,675
229,125,700,125,725,125,675,150,700,100,700
230,125,725,125,750,125,700,150,725,100,725
231,125,750,125,775,125,725,150,750,100,750
232,125,775,125,800,125,750,150,775,100,775
233,125,800,125,825,125,775,150,800,100,800
234,125,825,125,850,125,800,150,825,100,825
235,125,850,125,875,125,825,150,850,100,850
236,125,875,125,900,125,850,150,875,100,875
237,125,900,125,925,125,875,150,900,100,900
238,125,925,125,950,125,900,150,925,100,925
239,125,950,125,975,125,925,150,950,100,950
240,125,975,125,1000,125,950,150,975,100,975
241,150,0,150,25,175,0,125,0
242,150,25,150,50,150,0,175,25,125,25
243,150,50,150,75,150,25,175,50,125,50
244,150,75,150,100,150,50,175,75,125,75
245,150,100,150,125,150,75,175,100,125,100
246,150,125,150,150,150,100,175,125,125,125
247,150,150,150,175,150,125,175,150,125,150
248,150,175,150,200,150,150,175,175,125,175
249,150,200,150,225,150,175,175,200,125,200
250,150,225,150,250,150,200,175,225,125,225
251,150,250,150,275,150,225,175,250,125,250
252,150,275,150,300,150,250,175,275,125,275
253,150,300,150,325,150,275,175,300,125,300
254,150,325,150,350,150,300,175,325,125,325
255,150,350,150,375,150,325,175,350,125,350
256,150,375,150,400,150,350,175,375,125,375
257,150,400,150,425,150,375,175,400,125,400
258,150,425,150,450,150,400,175,425,125,425
259,150,450,150,475,150,425,175,450,125,450
260,150,475,150,500,150,450,175,475,125,475
261,150,500,150,525,150,475,175,500,125,500
262,150,525,150,550,150,500,175,525,125,525
263,150,550,150,575,150,525,175,550,125,550
264,150,575,150,600,150,550,175,575,125,575
265,150,600,150,625,150,575,175,600,125,600
266,150,625,150,650,150,600,175,625,125,625
267,150,650,150,675,150,625,175,650,125,650
268,150,675,150,700,150,650,175,675,125,675
269,150,700,150,725,150,675,175,700,125,700
270,150,725,150,750,150,700,175,725,125,725
271,150,750,150,775,150,725,175,750,125,750
272,150,775,150,800,150,750,175,775,125,775
273,150,800,150,825,150,775,175,800,125,800
274,150,825,150,850,150,800,175,825,125,825
275,150,850,150,875,150,825,175,850,125,850
276,150,875,150,900,150,850,175,875,125,875
277,150,900,150,925,150,875,175,900,125,900
278,150,925,150,950,150,900,175,925,125,925
279,150,950,150,975,150,925,175,950,125,950
280,150,975,150,1000,150,950,175,975,125,975
281,175,0,175,25,200,0,150,0
282,175,25,175,50,175,0,200,25,150,25
283,175,50,175,75,175,25,200,50,150,50
284,175,75,175,100,175,50,200,75,150,75
285,175,100,175,125,175,75,200,100,150,100
286,175,125,175,150,175,100,200,125,150,125
287,175,150,175,175,175,125,200,150,150,150
288,175,175,175,200,175,150,200,175,150,175
289,175,200,175,225,175,175,200,200,150,200
290,175,225,175,250,175,200,200,225,150,225
291,175,250,175,275,175,225,200,250,150,250
292,175,275,175,300,175,250,200,275,150,275
293,175,300,175,325,175,275,200,300,150,300
294,175,325,175,350,175,300,200,325,150,325
295,175,350,175,375,175,325,200,350,150,350
296,175,375,175,400,175,350,200,375,150,375
297,175,400,175,425,175,375,200,400,150,400
298,175,425,175,450,175,400,200,425,150,425
299,175,450,175,475,175,425,200,450,150,450
300,175,475,175,500,175,450,200,475,150,475
301,175,500,175,525,175,475,200,500,150,500
302,175,525,175,550,175,500,200,525,150,525
303,175,550,175,575,175,525,200,550,150,550
304,175,575,175,600,175,550,200,575,150,575
305,175,600,175,625,175,575,200,600,150,600
306,175,625,175,650,175,600,200,625,150,625
307,175,650,175,675,175,625,200,650,150,650
308,175,675,175,700,175,650,200,675,150,675
309,175,700,175,725,175,675,200,700,150,700
310,175,725,175,750,175,700,200,725,150,725
311,175,750,175,775,175,725,200,750,150,750
312,175,775,175,800,175,750,200,775,150,775
313,175,800,175,825,175,775,200,800,150,800
314,175,825,175,850,175,800,200,825,150,825
315,175,850,175,875,175,825,200,850,150,850
316,175,875,175,900,175,850,200,875,150,875
317,175,900,175,925,175,875,200,900,150,900
318,175,925,175,950,175,900,200,925,150,925
319,175,950,175,975,175,925,200,950,150,950
320,175,975,175,1000,175,950,200,975,150,975
321,200,0,200,25,225,0,175,0
322,200,25,200,50,200,0,225,25,175,25
323,200,50,200,75,200,25,225,50,175,50
324,200,75,200,100,200,50,225,75,175,75
325,200,100,200,125,200,75,225,100,175,100
326,200,125,200,150,200,100,225,125,175,125
327,200,150,200,175,200,125,225,150,175,150
328,200,175,200,200,200,150,225,175,175,175
329,200,200,200,225,200,175,225,200,175,200
330,200,225,200,250,200,200,225,225,175,225
331,200,250,200,275,200,225,225,250,175,250
332,200,275,200,300,200,250,225,275,175,275
333,200,300,200,325,200,275,225,300,175,300
334,200,325,200,350,200,300,225,325,175,325
335,200,350,200,375,200,325,225,350,175,350
336,200,375,200,400,200,350,225,375,175,375
337,200,400,200,425,200,375,225,400,175,400
338,200,425,200,450,200,400,225,425,175,425
339,200,450,200,475,200,425,225,450,175,450
340,200,475,200,500,200,450,225,475,175,475
341,200,500,200,525,200,475,225,500,175,500
342,200,525,200,550,200,500,225,525,175,525
343,200,550,200,575,200,525,225,550,175,550
344,200,575,200,600,200,550,225,575,175,575
345,200,600,200,625,200,575,225,600,175,600
346,200,625,200,650,200,600,225,625,175,625
347,200,650,200,675,200,625,225,650,175,650
348,200,675,200,700,200,650,225,675,175,675
349,200,700,200,725,200,675,225,700,175,700
350,200,725,200,750,200,700,225,725,175,725
351,200,750,200,775,200,725,225,750,175,750
352,200,775,200,800,200,750,225,775,175,775
353,200,800,200,825,200,775,225,800,175,800
354,200,825,200,850,200,800,225,825,175,825
355,200,850,200,875,200,825,225,850,175,850
356,200,875,200,900,200,850,225,875,175,875
357,200,900,200,925,200,875,225,900,175,900
358,200,925,200,950,200,900,225,925,175,925
359,200,950,200,975,200,925,225,950,175,950
360,200,975,200,1000,200,950,225,975,175,975
361,225,0,225,25,250,0,200,0
362,225,25,225,50,225,0,250,25,200,25
363,225,50,225,75,225,25,250,50,200,50
364,225,75,225,100,225,50,250,75,200,75
365,225,100,225,125,225,75,250,100,200,100
366,225,125,225,150,225,100,250,125,200,125
367,225,150,225,175,225,125,250,150,200,150
368,225,175,225,200,225,150,250,175,200,175
369,225,200,225,225,225,175,250,200,200,200
370,225,225,225,250,225,200,250,225,200,225
371,225,250,225,275,225,225,250,250,200,250
372,225,275,225,300,225,250,250,275,200,275
373,225,300,225,325,225,275,250,300,200,300
374,225,325,225,350,225,300,250,325,200,325
375,225,350,225,375,225,325,250,350,200,350
376,225,375,225,400,225,350,250,375,200,375
377,225,400,225,425,225,375,250,400,200,400
378,225,425,225,450,225,400,250,425,200,425
379,225,450,225,475,225,425,250,450,200,450
380,225,475,225,500,225,450,250,475,200,475
381,225,500,225,525,225,475,250,500,200,500
382,225,525,225,550,225,500,250,525,200,525
383,225,550,225,575,225,525,250,550,200,550
384,225,575,225,600,225,550,250,575,200,575
385,225,600,225,625,225,575,250,600,200,600
386,225,625,225,650,225,600,250,625,200,625
387,225,650,225,675,225,625,250,650,200,650
388,225,675,225,700,225,650,250,675,200,675
389,225,700,225,725,225,675,250,700,200,700
390,225,725,225,750,225,700,250,725,200,725
391,225,750,225,775,225,725,250,750,200,750
392,225,775,225,800,225,750,250,775,200,775
393,225,800,225,825,225,775,250,800,200,800
394,225,825,225,850,225,800,250,825,200,825
395,225,850,225,875,225,825,250,850,200,850
396,225,875,225,900,225,850,250,875,200,875
397,225,900,225,925,225,875,250,900,200,900
398,225,925,225,950,225,900,250,925,200,925
399,225,950,225,975,225,925,250,950,200,950
400,225,975,225,1000,225,950,250,975,200,975
401,250,0,250,25,275,0,225,0
402,250,25,250,50,250,0,275,25,225,25
403,250,50,250,75,250,25,275,50,225,50
404,250,75,250,100,250,50,275,75,225,75
405,250,100,250,125,250,75,275,100,225,100
406,250,125,250,150,250,100,275,125,225,125
407,250,150,250,175,250,125,275,150,225,150
408,250,175,250,200,250,150,275,175,225,175
409,250,200,250,225,250,175,275,200,225,200
410,250,225,250,250,250,200,275,225,225,225
411,250,250,250,275,250,225,275,250,225,250
412,250,275,250,300,250,250,275,275,225,275
413,250,300,250,325,250,275,275,300,225,300
414,250,325,250,350,250,300,275,325,225,325
415,250,350,250,375,250,325,275,350,225,350
416,250,375,250,400,250,350,275,375,225,375
417,250,400,250,425,250,375,275,400,225,400
418,250,425,250,450,250,400,275,425,225,425
419,250,450,250,475,250,425,275,450,225,450
420,250,475,250,500,250,450,275,475,225,475
421,250,500,250,525,250,475,275,500,225,500
422,250,525,250,550,250,500,275,525,225,525
423,250,550,250,575,250,525,275,550,225,550
424,250,575,250,600,250,550,275,575,225,575
425,250,600,250,625,250,575,275,600,225,600
426,250,625,250,650,250,600,275,625,225,625
427,250,650,250,675,250,625,275,650,225,650
428,250,675,250,700,250,650,275,675,225,675
429,250,700,250,725,250,675,275,700,225,700
430,250,725,250,750,250,700,275,725,225,725
431,250,750,250,775,250,725,275,750,225,750
432,250,775,250,800,250,750,275,775,225,775
433,250,800,250,825,250,775,275,800,225,800
434,250,825,250,850,250,800,275,825,225,825
435,250,850,250,875,250,825,275,850,225,850
436,250,875,250,900,250,850,275,875,225,875
437,250,900,250,925,250,875,275,900,225,900
438,250,925,250,950,250,900,275,925,225,925
439,250,950,250,975,250,925,275,950,225,950
440,250,975,250,1000,250,950,275,975,225,975
441,275,0,275,25,300,0,250,0
442,275,25,275,50,275,0,300,25,250,25
443,275,50,275,75,275,25,300,50,250,50
444,275,75,275,100,275,50,300,75,250,75
445,275,100,275,125,275,75,300,100,250,100
446,275,125,275,150,275,100,300,125,250,125
447,275,150,275,175,275,125,300,150,250,150
448,275,175,275,200,275,150,300,175,250,175
449,275,200,275,225,275,175,300,200,250,200
450,275,225,275,250,275,200,300,225,250,225
451,275,250,275,275,275,225,300,250,250,250
452,275,275,275,300,275,250,300,275,250,275
453,275,300,275,325,275,275,300,300,250,300
454,275,325,275,350,275,300,300,325,250,325
455,275,350,275,375,275,325,300,350,250,350
456,275,375,275,400,275,350,300,375,250,375
457,275,400,275,425,275,375,300,400,250,400
458,275,425,275,450,275,400,300,425,250,425
459,275,450,275,475,275,425,300,450,250,450
460,275,475,275,500,275,450,300,475,250,475
461,275,500,275,525,275,475,300,500,250,500
462,275,525,275,550,275,500,300,525,250,525
463,275,550,275,575,275,525,300,550,250,550
464,275,575,275,600,275,550,300,575,250,575
465,275,600,275,625,275,575,300,600,250,600
466,275,625,275,650,275,600,300,625,250,625
467,275,650,275,675,275,625,300,650,250,650
468,275,675,275,700,275,650,300,675,250,675
469,275,700,275,725,275,675,300,700,250,700
470,275,725,275,750,275,700,300,725,250,725
471,275,750,275,775,275,725,300,750,250,750
472,275,775,275,800,275,750,300,775,250,775
473,275,800,275,825,275,775,300,800,250,800
474,275,825,275,850,275,800,300,825,250,825
475,275,850,275,875,275,825,300,850,250,850
476,275,875,275,900,275,850,300,875,250,875
477,275,900,275,925,275,875,300,900,250,900
478,275,925,275,950,275,900,300,925,250,925
479,275,950,275,975,275,925,300,950,250,950
480,275,975,275,1000,275,950,300,975,250,975
481,300,0,300,25,325,0,275,0
482,300,25,300,50,300,0,325,25,275,25
483,300,50,300,75,300,25,325,50,275,50
484,300,75,300,100,300,50,325,75,275,75
485,300,100,300,125,300,75,325,100,275,100
486,300,125,300,150,300,100,325,125,275,125
487,300,150,300,175,300,125,325,150,275,150
488,300,175,300,200,300,150,325,175,275,175
489,300,200,300,225,300,175,325,200,275,200
490,300,225,300,250,300,200,325,225,275,225
491,300,250,300,275,300,225,325,250,275,250
492,300,275,300,300,300,250,325,275,275,275
493,300,300,300,325,300,275,325,300,275,300
494,300,325,300,350,300,300,325,325,275,325
495,300,350,300,375,300,325,325,350,275,350
496,300,375,300,400,300,350,325,375,275,375
497,300,400,300,425,300,375,325,400,275,400
498,300,425,300,450,300,400,325,425,275,425
499,300,450,300,475,300,425,325,450,275,450
500,300,475,300,500,300,450,325,475,275,475
501,300,500,300,525,300,475,325,500,275,500
502,300,525,300,550,300,500,325,525,275,525
503,300,550,300,575,300,525,325,550,275,550
504,300,575,300,600,300,550,325,575,275,575
505,300,600,300,625,300,575,325,600,275,600
506,300,625,300,650,300,600,325,625,275,625
507,300,650,300,675,300,625,325,650,275,650
508,300,675,300,700,300,650,325,675,275,675
509,300,700,300,725,300,675,325,700,275,700
510,300,725,300,750,300,700,325,725,275,725
511,300,750,300,775,300,725,325,750,275,750
512,300,775,300,800,300,750,325,775,275,775
513,300,800,300,825,300,775,325,800,275,800
514,300,825,300,850,300,800,325,825,275,825
515,300,850,300,875,300,825,325,850,275,850
516,300,875,300,900,300,850,325,875,275,875
517,300,900,300,925,300,875,325,900,275,900
518,300,925,300,950,300,900,325,925,275,925
519,300,950,300,975,300,925,325,950,275,950
520,300,975,300,1000,300,950,325,975,275,975
521,325,0,325,25,350,0,300,0
522,325,25,325,50,325,0,350,25,300,25
523,325,50,325,75,325,25,350,50,300,50
524,325,75,325,100,325,50,350,75,300,75
525,325,100,325,125,325,75,350,100,300,100
526,325,125,325,150,325,100,350,125,300,125
527,325,150,325,175,325,125,350,150,300,150
528,325,175,325,200,325,150,350,175,300,175
529,325,200,325,225,325,175,350,200,300,200
530,325,225,325,250,325,200,350,225,300,225
531,325,250,325,275,325,225,350,250,300,250
532,325,275,325,300,325,250,350,275,300,275
533,325,300,325,325,325,275,350,300,300,300
534,325,325,325,350,325,300,350,325,300,325
535,325,350,325,375,325,325,350,350,300,350
536,325,375,325,400,325,350,350,375,300,375
537,325,400,325,425,325,375,350,400,300,400
538,325,425,325,450,325,400,350,425,300,425
539,325,450,325,475,325,425,350,450,300,450
540,325,475,325,500,325,450,350,475,300,475
541,325,500,325,525,325,475,350,500,300,500
542,325,525,325,550,325,500,350,525,300,525
543,325,550,325,575,325,525,350,550,300,550
544,325,575,325,600,325,550,350,575,300,575
545,325,600,325,625,325,575,350,600,300,600
546,325,625,325,650,325,600,350,625,300,625
547,325,650,325,675,325,625,350,650,300,650
548,325,675,325,700,325,650,350,675,300,675
549,325,700,325,725,325,675,350,700,300,700
550,325,725,325,750,325,700,350,725,300,725
551,325,750,325,775,325,725,350,750,300,750
552,325,775,325,800,325,750,350,775,300,775
553,325,800,325,825,325,775,350,800,300,800
554,325,825,325,850,325,800,350,825,300,825
555,325,850,325,875,325,825,350,850,300,850
556,325,875,325,900,325,850,350,875,300,875
557,325,900,325,925,325,875,350,900,300,900
558,325,925,325,950,325,900,350,925,300,925
559,325,950,325,975,325,925,350,950,300,950
560,325,975,325,1000,325,950,350,975,300,975
561,350,0,350,25,375,0,325,0
562,350,25,350,50,350,0,375,25,325,25
563,350,50,350,75,350,25,375,50,325,50
564,350,75,350,100,350,50,375,75,325,75
565,350,100,350,125,350,75,375,100,325,100
566,350,125,350,150,350,100,375,125,325,125
567,350,150,350,175,350,125,375,150,325,150
568,350,175,350,200,350,150,375,175,325,175
569,350,200,350,225,350,175,375,200,325,200
570,350,225,350,250,350,200,375,225,325,225
571,350,250,350,275,350,225,375,250,325,250
572,350,275,350,300,350,250,375,275,325,275
573,350,300,350,325,350,275,375,300,325,300
574,350,325,350,350,350,300,375,325,325,325
575,350,350,350,375,350,325,375,350,325,350
576,350,375,350,400,350,350,375,375,325,375
577,350,400,350,425,350,375,375,400,325,400
578,350,425,350,450,350,400,375,425,325,425
579,350,450,350,475,350,425,375,450,325,450
580,350,475,350,500,350,450,375,475,325,475
581,350,500,350,525,350,475,375,500,325,500
582,350,525,350,550,350,500,375,525,325,525
583,350,550,350,575,350,525,375,550,325,550
584,350,575,350,600,350,550,375,575,325,575
585,350,600,350,625,350,575,375,600,325,600
586,350,625,350,650,350,600,375,625,325,625
587,350,650,350,675,350,625,375,650,325,650
588,350,675,350,700,350,650,375,675,325,675
589,350,700,350,725,350,675,375,700,325,700
590,350,725,350,750,350,700,375,725,325,725
591,350,750,350,775,350,725,375,750,325,750
592,350,775,350,800,350,750,375,775,325,775
593,350,800,350,825,350,775,375,800,325,800
594,350,825,350,850,350,800,375,825,325,825
595,350,850,350,875,350,825,375,850,325,850
596,350,875,350,900,350,850,375,875,325,875
597,350,900,350,925,350,875,375,900,325,900
598,350,925,350,950,350,900,375,925,325,925
599,350,950,350,975,350,925,375,950,325,950
600,350,975,350,1000,350,950,375,975,325,975
601,375,0,375,25,400,0,350,0
602,375,25,375,50,375,0,400,25,350,25
603,375,50,375,75,375,25,400,50,350,50
604,375,75,375,100,375,50,400,75,350,75
605,375,100,375,125,375,75,400,100,350,100
606,375,125,375,150,375,100,400,125,350,125
607,375,150,375,175,375,125,400,150,350,150
608,375,175,375,200,375,150,400,175,350,175
609,375,200,375,225,375,175,400,200,350,200
610,375,225,375,250,375,200,400,225,350,225
611,375,250,375,275,375,225,400,250,350,250
612,375,275,375,300,375,250,400,275,350,275
613,375,300,375,325,375,275,400,300,350,300
614,375,325,375,350,375,300,400,325,350,325
615,375,350,375,375,375,325,400,350,350,350
616,375,375,375,400,375,350,400,375,350,375
617,375,400,375,425,375,375,400,400,350,400
618,375,425,375,450,375,400,400,425,350,425
619,375,450,375,475,375,425,400,450,350,450
620,375,475,375,500,375,450,400,475,350,475
621,375,500,375,525,375,475,400,500,350,500
622,375,525,375,550,375,500,400,525,350,525
623,375,550,375,575,375,525,400,550,350,550
624,375,575,375,600,375,550,400,575,350,575
625,375,600,375,625,375,575,400,600,350,600
626,375,625,375,650,375,600,400,625,350,625
627,375,650,375,675,375,625,400,650,350,650
628,375,675,375,700,375,650,400,675,350,675
629,375,700,375,725,375,675,400,700,350,700
630,375,725,375,750,375,700,400,725,350,725
631,375,750,375,775,375,725,400,750,350,750
632,375,775,375,800,375,750,400,775,350,775
633,375,800,375,825,375,775,400,800,350,800
634,375,825,375,850,375,800,400,825,350,825
635,375,850,375,875,375,825,400,850,350,850
636,375,875,375,900,375,850,400,875,350,875
637,375,900,375,925,375,875,400,900,350,900
638,375,925,375,950,375,900,400,925,350,925
639,375,950,375,975,375,925,400,950,350,950
640,375,975,375,1000,375,950,400,975,350,975
641,400,0,400,25,425,0,375,0
642,400,25,400,50,400,0,425,25,375,25
643,400,50,400,75,400,25,425,50,375,50
644,400,75,400,100,400,50,425,75,375,75
645,400,100,400,125,400,75,425,100,375,100
646,400,125,400,150,400,100,425,125,375,125
647,400,150,400,175,400,125,425,150,375,150
648,400,175,400,200,400,150,425,175,375,175
649,400,200,400,225,400,175,425,200,375,200
650,400,225,400,250,400,200,425,225,375,225
651,400,250,400,275,400,225,425,250,375,250
